pNo,condition,study,sessionOrder,congruency,rtOverall,accOverall,rt,acc,rtCorrect,session
K9T&(UE^RQ^&(U2&(,control,4,deplete-control,incongruent,0.729470588235294,0.947058823529412,0.808703703703704,0.888888888888889,0.781666666666667,2
K9T&(UE^RQ^&(U2&(,deplete,4,deplete-control,congruent,0.680639534883721,0.924418604651163,0.649663865546218,0.974789915966387,0.652413793103448,1
K9T&(UE^RQ^&(U2&(,deplete,4,deplete-control,incongruent,0.680639534883721,0.924418604651163,0.750188679245283,0.811320754716981,0.725581395348837,1
@XYYRIR^L5^@2&(,control,4,control-deplete,congruent,0.588,0.975,0.580803571428571,0.991071428571429,0.581711711711712,1
@XYYRIR^L5^@2&(,control,4,control-deplete,incongruent,0.588,0.975,0.604791666666667,0.9375,0.609333333333333,1
@XYYRIR^L5^@2&(,deplete,4,control-deplete,congruent,0.725574712643678,0.982758620689655,0.696896551724138,0.991379310344828,0.69295652173913,2
@XYYRIR^L5^@2&(,deplete,4,control-deplete,incongruent,0.725574712643678,0.982758620689655,0.782931034482759,0.96551724137931,0.790892857142857,2
HC&(2RE^T599@2&(,control,4,control-deplete,congruent,0.669580838323353,0.982035928143713,0.625603448275862,1,0.625603448275862,1
HC&(2RE^T599@2&(,control,4,control-deplete,incongruent,0.669580838323353,0.982035928143713,0.769607843137255,0.941176470588235,0.769791666666667,1
HC&(2RE^T599@2&(,deplete,4,control-deplete,congruent,0.702035928143713,0.958083832335329,0.666153846153846,0.982905982905983,0.660434782608696,2
HC&(2RE^T599@2&(,deplete,4,control-deplete,incongruent,0.702035928143713,0.958083832335329,0.786,0.9,0.779555555555556,2
!EH81OCO8Q^W2&(,control,4,deplete-control,congruent,0.846011560693642,0.994219653179191,0.776440677966102,0.991525423728814,0.775726495726496,2
!EH81OCO8Q^W2&(,control,4,deplete-control,incongruent,0.846011560693642,0.994219653179191,0.995272727272727,1,0.995272727272727,2
!EH81OCO8Q^W2&(,deplete,4,deplete-control,congruent,0.735,0.76875,0.708947368421053,1,0.708947368421053,1
!EH81OCO8Q^W2&(,deplete,4,deplete-control,incongruent,0.735,0.76875,0.799565217391304,0.195652173913043,0.964444444444444,1
RTX2T@&(X@GLW2&(,control,4,control-deplete,congruent,0.683275862068966,0.959770114942529,0.659915966386555,0.983193277310924,0.656923076923077,1
RTX2T@&(X@GLW2&(,control,4,control-deplete,incongruent,0.683275862068966,0.959770114942529,0.733818181818182,0.909090909090909,0.7356,1
RTX2T@&(X@GLW2&(,deplete,4,control-deplete,congruent,0.635810055865922,0.977653631284916,0.607226890756303,0.983193277310924,0.605811965811966,2
RTX2T@&(X@GLW2&(,deplete,4,control-deplete,incongruent,0.635810055865922,0.977653631284916,0.6925,0.966666666666667,0.688275862068966,2
HBMGAEZ25GR&(Z2&(,control,4,control-deplete,congruent,0.790116959064327,0.976608187134503,0.715932203389831,0.983050847457627,0.716120689655172,1
HBMGAEZ25GR&(Z2&(,control,4,control-deplete,incongruent,0.790116959064327,0.976608187134503,0.955283018867925,0.962264150943396,0.966274509803922,1
HBMGAEZ25GR&(Z2&(,deplete,4,control-deplete,congruent,0.682890173410405,0.953757225433526,0.630854700854701,0.991452991452991,0.631810344827586,2
HBMGAEZ25GR&(Z2&(,deplete,4,control-deplete,incongruent,0.682890173410405,0.953757225433526,0.791607142857143,0.875,0.808979591836735,2
OAE2USO!#H&(GZ2&(,control,4,control-deplete,congruent,0.662590361445783,0.987951807228916,0.631282051282051,1,0.631282051282051,1
OAE2USO!#H&(GZ2&(,control,4,control-deplete,incongruent,0.662590361445783,0.987951807228916,0.73734693877551,0.959183673469388,0.72468085106383,1
OAE2USO!#H&(GZ2&(,deplete,4,control-deplete,congruent,0.68094674556213,0.970414201183432,0.646554621848739,0.991596638655462,0.647796610169492,2
OAE2USO!#H&(GZ2&(,deplete,4,control-deplete,incongruent,0.68094674556213,0.970414201183432,0.7628,0.92,0.762173913043478,2
LEI8FK5RG&(0^&(,control,4,control-deplete,congruent,0.657241379310345,1,0.626218487394958,1,0.626218487394958,1
LEI8FK5RG&(0^&(,control,4,control-deplete,incongruent,0.657241379310345,1,0.724363636363636,1,0.724363636363636,1
LEI8FK5RG&(0^&(,deplete,4,control-deplete,congruent,0.555314285714286,0.977142857142857,0.533589743589744,0.982905982905983,0.534695652173913,2
LEI8FK5RG&(0^&(,deplete,4,control-deplete,incongruent,0.555314285714286,0.977142857142857,0.599137931034483,0.96551724137931,0.598035714285714,2
^I7OJQL8981^&(,control,4,deplete-control,congruent,0.534593023255814,0.976744186046512,0.501666666666667,1,0.501666666666667,2
^I7OJQL8981^&(,control,4,deplete-control,incongruent,0.534593023255814,0.976744186046512,0.610576923076923,0.923076923076923,0.618333333333333,2
^I7OJQL8981^&(,deplete,4,deplete-control,congruent,0.542951807228916,0.951807228915663,0.534260869565217,0.973913043478261,0.533392857142857,1
^I7OJQL8981^&(,deplete,4,deplete-control,incongruent,0.542951807228916,0.951807228915663,0.562549019607843,0.901960784313726,0.56304347826087,1
CHBXT&(5HXB^^^&(,control,4,deplete-control,congruent,0.514404761904762,0.964285714285714,0.491565217391304,1,0.491565217391304,2
CHBXT&(5HXB^^^&(,control,4,deplete-control,incongruent,0.514404761904762,0.964285714285714,0.563962264150943,0.886792452830189,0.56063829787234,2
CHBXT&(5HXB^^^&(,deplete,4,deplete-control,congruent,0.612690058479532,0.95906432748538,0.557758620689655,1,0.557758620689655,1
CHBXT&(5HXB^^^&(,deplete,4,deplete-control,incongruent,0.612690058479532,0.95906432748538,0.728545454545454,0.872727272727273,0.735416666666667,1
OWHT#TMILY24^&(,control,4,deplete-control,congruent,0.746923076923077,0.988165680473373,0.697837837837838,0.990990990990991,0.697818181818182,2
OWHT#TMILY24^&(,control,4,deplete-control,incongruent,0.746923076923077,0.988165680473373,0.840862068965517,0.982758620689655,0.838947368421053,2
OWHT#TMILY24^&(,deplete,4,deplete-control,congruent,0.706171428571429,1,0.669411764705882,1,0.669411764705882,1
OWHT#TMILY24^&(,deplete,4,deplete-control,incongruent,0.706171428571429,1,0.784285714285714,1,0.784285714285714,1
C#7BCEFZTRAE#^&(,control,4,control-deplete,congruent,0.623390804597701,0.982758620689655,0.574273504273504,1,0.574273504273504,1
C#7BCEFZTRAE#^&(,control,4,control-deplete,incongruent,0.623390804597701,0.982758620689655,0.724210526315789,0.947368421052632,0.735185185185185,1
C#7BCEFZTRAE#^&(,deplete,4,control-deplete,congruent,0.604285714285714,0.971428571428571,0.557226890756302,0.991596638655462,0.55635593220339,2
C#7BCEFZTRAE#^&(,deplete,4,control-deplete,incongruent,0.604285714285714,0.971428571428571,0.704285714285714,0.928571428571429,0.714615384615385,2
141@UFFIR2#8^&(,control,4,deplete-control,congruent,0.512248520710059,0.940828402366864,0.497179487179487,1,0.497179487179487,2
141@UFFIR2#8^&(,control,4,deplete-control,incongruent,0.512248520710059,0.940828402366864,0.546153846153846,0.807692307692308,0.553095238095238,2
141@UFFIR2#8^&(,deplete,4,deplete-control,congruent,0.508,0.935294117647059,0.48890756302521,0.974789915966387,0.491465517241379,1
141@UFFIR2#8^&(,deplete,4,deplete-control,incongruent,0.508,0.935294117647059,0.552549019607843,0.843137254901961,0.55046511627907,1
^&(AEGJYJ0W##8^&(,control,4,control-deplete,congruent,0.79683908045977,0.959770114942529,0.753559322033898,0.983050847457627,0.756293103448276,1
^&(AEGJYJ0W##8^&(,control,4,control-deplete,incongruent,0.79683908045977,0.959770114942529,0.888035714285714,0.910714285714286,0.885490196078431,1
^&(AEGJYJ0W##8^&(,deplete,4,control-deplete,congruent,0.663793103448276,0.942528735632184,0.622016806722689,0.966386554621849,0.616695652173913,2
^&(AEGJYJ0W##8^&(,deplete,4,control-deplete,incongruent,0.663793103448276,0.942528735632184,0.754181818181818,0.890909090909091,0.772040816326531,2
T#0@R^8$09OB^&(,control,4,control-deplete,congruent,0.655497076023392,0.970760233918129,0.596293103448276,0.982758620689655,0.596929824561404,1
T#0@R^8$09OB^&(,control,4,control-deplete,incongruent,0.655497076023392,0.970760233918129,0.780363636363636,0.945454545454545,0.777692307692308,1
T#0@R^8$09OB^&(,deplete,4,control-deplete,congruent,0.608323699421965,0.965317919075145,0.562773109243698,0.983193277310924,0.564273504273504,2
T#0@R^8$09OB^&(,deplete,4,control-deplete,incongruent,0.608323699421965,0.965317919075145,0.708703703703704,0.925925925925926,0.7144,2
I!909SI&(WRUC^&(,control,4,deplete-control,congruent,0.509700598802395,0.982035928143713,0.485304347826087,0.982608695652174,0.486548672566372,2
I!909SI&(WRUC^&(,control,4,deplete-control,incongruent,0.509700598802395,0.982035928143713,0.563653846153846,0.980769230769231,0.564901960784314,2
I!909SI&(WRUC^&(,deplete,4,deplete-control,congruent,0.47393063583815,0.947976878612717,0.455083333333333,0.958333333333333,0.45695652173913,1
I!909SI&(WRUC^&(,deplete,4,deplete-control,incongruent,0.47393063583815,0.947976878612717,0.516603773584906,0.924528301886792,0.515102040816326,1
0^M79SWI10&($^&(,control,4,deplete-control,congruent,0.84077380952381,1,0.782051282051282,1,0.782051282051282,2
0^M79SWI10&($^&(,control,4,deplete-control,incongruent,0.84077380952381,1,0.975490196078431,1,0.975490196078431,2
0^M79SWI10&($^&(,deplete,4,deplete-control,congruent,0.848362573099415,0.988304093567251,0.788305084745763,1,0.788305084745763,1
0^M79SWI10&($^&(,deplete,4,deplete-control,incongruent,0.848362573099415,0.988304093567251,0.982075471698113,0.962264150943396,0.979411764705882,1
CFGYYKFZ18&($^&(,control,4,deplete-control,congruent,0.751104651162791,0.982558139534884,0.701034482758621,0.982758620689655,0.702368421052632,2
CFGYYKFZ18&($^&(,control,4,deplete-control,incongruent,0.751104651162791,0.982558139534884,0.854821428571429,0.982142857142857,0.852727272727273,2
CFGYYKFZ18&($^&(,deplete,4,deplete-control,congruent,0.720174418604651,0.982558139534884,0.681452991452991,0.991452991452991,0.682327586206897,1
CFGYYKFZ18&($^&(,deplete,4,deplete-control,incongruent,0.720174418604651,0.982558139534884,0.802545454545455,0.963636363636364,0.796981132075472,1
WJLC8MSGY$$^&(,control,4,control-deplete,congruent,0.757142857142857,0.994285714285714,0.714358974358974,0.991452991452991,0.712586206896552,1
WJLC8MSGY$$^&(,control,4,control-deplete,incongruent,0.757142857142857,0.994285714285714,0.843448275862069,1,0.843448275862069,1
WJLC8MSGY$$^&(,deplete,4,control-deplete,congruent,0.821220930232558,0.976744186046512,0.776842105263158,0.991228070175439,0.776814159292035,2
WJLC8MSGY$$^&(,deplete,4,control-deplete,incongruent,0.821220930232558,0.976744186046512,0.908448275862069,0.948275862068966,0.895636363636364,2
AE@E8Z15RCR^E^&(,control,4,deplete-control,congruent,0.552163742690059,0.970760233918129,0.513504273504274,0.991452991452991,0.513879310344828,2
AE@E8Z15RCR^E^&(,control,4,deplete-control,incongruent,0.552163742690059,0.970760233918129,0.635925925925926,0.925925925925926,0.6368,2
AE@E8Z15RCR^E^&(,deplete,4,deplete-control,congruent,0.513779069767442,0.959302325581395,0.492857142857143,0.991596638655462,0.493135593220339,1
AE@E8Z15RCR^E^&(,deplete,4,deplete-control,incongruent,0.513779069767442,0.959302325581395,0.560754716981132,0.886792452830189,0.561702127659575,1
7S5B^@8U&(U&(E^&(,control,4,control-deplete,congruent,0.494886363636364,0.994318181818182,0.461932773109244,0.991596638655462,0.462203389830508,1
7S5B^@8U&(U&(E^&(,control,4,control-deplete,incongruent,0.494886363636364,0.994318181818182,0.563684210526316,1,0.563684210526316,1
7S5B^@8U&(U&(E^&(,deplete,4,control-deplete,congruent,0.522752808988764,0.99438202247191,0.514237288135593,0.991525423728814,0.514700854700855,2
7S5B^@8U&(U&(E^&(,deplete,4,control-deplete,incongruent,0.522752808988764,0.99438202247191,0.5395,1,0.5395,2
CYU$YEAE$#WHE^&(,control,4,deplete-control,congruent,0.635581395348837,0.988372093023256,0.592016806722689,1,0.592016806722689,2
CYU$YEAE$#WHE^&(,control,4,deplete-control,incongruent,0.635581395348837,0.988372093023256,0.733396226415094,0.962264150943396,0.741764705882353,2
CYU$YEAE$#WHE^&(,deplete,4,deplete-control,congruent,0.726608187134503,0.982456140350877,0.697606837606838,1,0.697606837606838,1
CYU$YEAE$#WHE^&(,deplete,4,deplete-control,incongruent,0.726608187134503,0.982456140350877,0.789444444444444,0.944444444444444,0.794509803921569,1
FGJTBI28H5!E^&(,control,4,control-deplete,congruent,0.590982658959538,0.982658959537572,0.56364406779661,0.991525423728814,0.563846153846154,1
FGJTBI28H5!E^&(,control,4,control-deplete,incongruent,0.590982658959538,0.982658959537572,0.649636363636364,0.963636363636364,0.645283018867924,1
FGJTBI28H5!E^&(,deplete,4,control-deplete,congruent,0.696294117647059,0.970588235294118,0.644661016949153,0.991525423728814,0.641794871794872,2
FGJTBI28H5!E^&(,deplete,4,control-deplete,incongruent,0.696294117647059,0.970588235294118,0.813461538461538,0.923076923076923,0.827916666666667,2
S^GYK922EB4F^&(,control,4,control-deplete,congruent,0.513954802259887,0.954802259887006,0.516916666666667,0.975,0.516239316239316,1
S^GYK922EB4F^&(,control,4,control-deplete,incongruent,0.513954802259887,0.954802259887006,0.507719298245614,0.912280701754386,0.507307692307692,1
S^GYK922EB4F^&(,deplete,4,control-deplete,congruent,0.509719101123596,0.960674157303371,0.498571428571429,0.974789915966387,0.500344827586207,2
S^GYK922EB4F^&(,deplete,4,control-deplete,incongruent,0.509719101123596,0.960674157303371,0.532203389830509,0.932203389830508,0.533818181818182,2
!BAE02&(GYIAEHF^&(,control,4,deplete-control,congruent,0.86728323699422,0.84393063583815,0.804786324786325,0.94017094017094,0.798909090909091,2
!BAE02&(GYIAEHF^&(,control,4,deplete-control,incongruent,0.86728323699422,0.84393063583815,0.997857142857143,0.642857142857143,1.04722222222222,2
!BAE02&(GYIAEHF^&(,deplete,4,deplete-control,congruent,0.717225433526012,0.855491329479769,0.698991596638656,0.932773109243697,0.705495495495496,1
!BAE02&(GYIAEHF^&(,deplete,4,deplete-control,incongruent,0.717225433526012,0.855491329479769,0.757407407407407,0.685185185185185,0.692432432432432,1
E1!AE$T0!OO8G^&(,control,4,deplete-control,congruent,0.621292134831461,0.98314606741573,0.580588235294118,1,0.580588235294118,2
E1!AE$T0!OO8G^&(,control,4,deplete-control,incongruent,0.621292134831461,0.98314606741573,0.703389830508475,0.949152542372881,0.707321428571429,2
E1!AE$T0!OO8G^&(,deplete,4,deplete-control,congruent,0.579830508474576,0.983050847457627,0.552268907563025,0.991596638655462,0.552796610169492,1
E1!AE$T0!OO8G^&(,deplete,4,deplete-control,incongruent,0.579830508474576,0.983050847457627,0.636379310344828,0.96551724137931,0.641428571428571,1
@L05E^#129$I^&(,control,4,control-deplete,congruent,0.627329545454545,0.954545454545455,0.603361344537815,0.991596638655462,0.604491525423729,1
@L05E^#129$I^&(,control,4,control-deplete,incongruent,0.627329545454545,0.954545454545455,0.677368421052632,0.87719298245614,0.6876,1
@L05E^#129$I^&(,deplete,4,control-deplete,congruent,0.634071856287425,0.958083832335329,0.599035087719298,0.973684210526316,0.604234234234234,2
@L05E^#129$I^&(,deplete,4,control-deplete,incongruent,0.634071856287425,0.958083832335329,0.709433962264151,0.924528301886792,0.711020408163265,2
^Z808OT7Y$YI^&(,control,4,deplete-control,congruent,0.711197604790419,0.976047904191617,0.672521739130435,0.973913043478261,0.674375,2
^Z808OT7Y$YI^&(,control,4,deplete-control,incongruent,0.711197604790419,0.976047904191617,0.796730769230769,0.980769230769231,0.80078431372549,2
^Z808OT7Y$YI^&(,deplete,4,deplete-control,congruent,0.691618497109827,0.982658959537572,0.653389830508475,1,0.653389830508475,1
^Z808OT7Y$YI^&(,deplete,4,deplete-control,incongruent,0.691618497109827,0.982658959537572,0.773636363636364,0.945454545454545,0.771346153846154,1
0O!E0WILR7TK^&(,control,4,control-deplete,congruent,0.800689655172414,0.988505747126437,0.74436974789916,1,0.74436974789916,1
0O!E0WILR7TK^&(,control,4,control-deplete,incongruent,0.800689655172414,0.988505747126437,0.922545454545455,0.963636363636364,0.930943396226415,1
0O!E0WILR7TK^&(,deplete,4,control-deplete,congruent,0.704195402298851,1,0.661025641025641,1,0.661025641025641,2
0O!E0WILR7TK^&(,deplete,4,control-deplete,incongruent,0.704195402298851,1,0.79280701754386,1,0.79280701754386,2
9&(^X7IXUC$0L^&(,control,4,control-deplete,congruent,0.567954545454545,1,0.554406779661017,1,0.554406779661017,1
9&(^X7IXUC$0L^&(,control,4,control-deplete,incongruent,0.567954545454545,1,0.59551724137931,1,0.59551724137931,1
9&(^X7IXUC$0L^&(,deplete,4,control-deplete,congruent,0.506892655367232,0.966101694915254,0.492,1,0.492,2
9&(^X7IXUC$0L^&(,deplete,4,control-deplete,incongruent,0.506892655367232,0.966101694915254,0.538245614035088,0.894736842105263,0.535294117647059,2
4HHC#JWZ!^#!^&(,control,4,deplete-control,congruent,0.653942857142857,0.988571428571429,0.623983050847458,1,0.623983050847458,2
4HHC#JWZ!^#!^&(,control,4,deplete-control,incongruent,0.653942857142857,0.988571428571429,0.715964912280702,0.964912280701754,0.717454545454545,2
4HHC#JWZ!^#!^&(,deplete,4,deplete-control,congruent,0.663238636363636,1,0.633050847457627,1,0.633050847457627,1
4HHC#JWZ!^#!^&(,deplete,4,deplete-control,incongruent,0.663238636363636,1,0.724655172413793,1,0.724655172413793,1
^R4Z7C7ETE&(Q^&(,control,4,control-deplete,congruent,0.758125,0.892045454545455,0.717416666666667,0.991666666666667,0.715882352941177,1
^R4Z7C7ETE&(Q^&(,control,4,control-deplete,incongruent,0.758125,0.892045454545455,0.845357142857143,0.678571428571429,0.901842105263158,1
^R4Z7C7ETE&(Q^&(,deplete,4,control-deplete,congruent,0.731744186046512,0.895348837209302,0.677333333333333,0.941666666666667,0.672212389380531,2
^R4Z7C7ETE&(Q^&(,deplete,4,control-deplete,incongruent,0.731744186046512,0.895348837209302,0.857307692307692,0.788461538461538,0.879024390243902,2
WE5AEJ@UK75CQ^&(,control,4,deplete-control,congruent,0.652674418604651,0.970930232558139,0.611880341880342,0.991452991452991,0.613189655172414,2
WE5AEJ@UK75CQ^&(,control,4,deplete-control,incongruent,0.652674418604651,0.970930232558139,0.739454545454545,0.927272727272727,0.742549019607843,2
WE5AEJ@UK75CQ^&(,deplete,4,deplete-control,congruent,0.755170454545455,0.954545454545455,0.661666666666667,1,0.661666666666667,1
WE5AEJ@UK75CQ^&(,deplete,4,deplete-control,incongruent,0.755170454545455,0.954545454545455,0.955535714285714,0.857142857142857,0.970208333333333,1
$!W@I21JOZ2R^&(,control,4,deplete-control,congruent,0.591987951807229,0.951807228915663,0.582347826086957,0.973913043478261,0.585982142857143,2
$!W@I21JOZ2R^&(,control,4,deplete-control,incongruent,0.591987951807229,0.951807228915663,0.613725490196078,0.901960784313726,0.60804347826087,2
